angry,disgust,fear,happy,sad,surprise,neutral
0.049986112862825394,1.906024044728838e-05,0.03945803642272949,0.019681518897414207,0.19775378704071045,0.033279888331890106,0.8698219656944275
0.054564327001571655,5.2106221119174734e-05,0.049581095576286316,0.023571720346808434,0.17919887602329254,0.028079405426979065,0.8695546984672546
0.12606105208396912,0.00013476239109877497,0.0461248904466629,0.04653341323137283,0.21909146010875702,0.03385071083903313,0.7787899374961853
0.07084456086158752,9.68945532804355e-05,0.09027594327926636,0.07556965947151184,0.3370696008205414,0.025101348757743835,0.7821239829063416
0.14074397087097168,8.980336860986426e-05,0.07663291692733765,0.15189096331596375,0.30699455738067627,0.09419303387403488,0.6974484920501709
0.08147003501653671,1.5047403394419234e-05,0.09341192990541458,0.11917294561862946,0.5896987915039062,0.01969142258167267,0.6766229867935181
0.010433853603899479,1.9868550225510262e-05,0.3628465533256531,1.649746298789978,0.32249051332473755,0.27198925614356995,0.3875565826892853
0.14024347066879272,3.529409514158033e-05,0.22969937324523926,0.13857032358646393,1.0886435508728027,0.012334873899817467,0.4280127286911011
0.21587684750556946,9.728348231874406e-05,0.13444304466247559,0.05069219321012497,0.5324844121932983,0.0076700132340192795,0.5737996697425842
0.009659143164753914,7.766481576254591e-05,0.23394367098808289,0.8170357942581177,0.4398265779018402,0.07572302967309952,0.597561240196228
0.2480078935623169,3.085205389652401e-05,0.12763433158397675,0.10062126070261002,0.28771641850471497,0.017727907747030258,0.6106972098350525
0.04369086027145386,6.860019766463665e-06,0.062434352934360504,0.10207150131464005,0.18717427551746368,0.013429941609501839,0.8579816222190857
0.08285234123468399,2.4489561837981455e-05,0.14164502918720245,0.11401868611574173,0.47022315859794617,0.024613553658127785,0.7089075446128845
0.32027116417884827,8.348294613824692e-06,0.17642074823379517,0.6538971662521362,0.296872079372406,0.009687826968729496,0.39100947976112366
0.10927415639162064,1.015137695503654e-05,0.16890129446983337,0.6323309540748596,0.20082911849021912,0.03523814678192139,0.6376457810401917
0.03864087164402008,1.210339723911602e-05,0.01390349492430687,0.09881662577390671,0.116054967045784,0.004448514431715012,0.8954773545265198
0.021837973967194557,9.856579708866775e-06,0.03299148008227348,0.13637606799602509,0.14814892411231995,0.00583953270688653,0.8893133401870728
0.0664529874920845,1.6892725398065522e-05,0.5184736251831055,1.9068821668624878,0.35903042554855347,0.09432440996170044,0.25258466601371765
0.04478350654244423,3.859803109662607e-05,0.04256339371204376,0.30625519156455994,0.2946639657020569,0.006309191230684519,0.7736112475395203
0.037824783474206924,2.7709775167750195e-05,0.7076790928840637,1.0767335891723633,0.3578416109085083,0.08872374147176743,0.462728351354599
0.019058160483837128,2.902043206631788e-06,0.015834644436836243,0.28924062848091125,0.16353002190589905,0.009752914309501648,0.8507730960845947
0.06625429540872574,5.172188593860483e-06,0.09450949728488922,0.7516899108886719,0.7458984851837158,0.006422468461096287,0.48297014832496643
0.029884835705161095,1.4216579984349664e-06,0.04326142370700836,0.9282009601593018,0.4677011966705322,0.009157922118902206,0.5749652981758118
0.07307641953229904,1.898172195069492e-05,0.17667099833488464,0.45767074823379517,0.7775595188140869,0.0800890102982521,0.5191628932952881
0.047823116183280945,2.027381742664147e-05,0.1297522783279419,1.0928449630737305,0.37801507115364075,0.09487514942884445,0.5238626599311829
0.026039673015475273,3.929338163288776e-06,0.08837886154651642,0.21510440111160278,0.30521538853645325,0.04472043737769127,0.8008472919464111
0.05552930012345314,9.101020623347722e-06,0.09866644442081451,0.22394202649593353,0.4289509654045105,0.1356147825717926,0.7163288593292236
0.07924725860357285,3.58275383405271e-06,0.07294551283121109,0.1559356153011322,0.2928980588912964,0.10641085356473923,0.7618883848190308
0.04116344451904297,5.088296802568948e-06,0.07367147505283356,0.22415576875209808,0.18903100490570068,0.11103501170873642,0.8169204592704773
0.007032624911516905,3.53800828634121e-06,0.01162384171038866,0.19759128987789154,0.07270526885986328,0.031440943479537964,0.914176881313324
0.018672863021492958,7.632818778802175e-06,0.025179484859108925,0.4469760060310364,0.06389190256595612,0.07172747701406479,0.8367114663124084
0.03951159492135048,1.7595875760889612e-05,0.006298641674220562,0.09853409975767136,0.07213239371776581,0.02481340616941452,0.9081363677978516
0.034023676067590714,7.164640010159928e-06,0.01629636436700821,0.3600400984287262,0.1042245477437973,0.041598621755838394,0.8342674970626831
0.01603768952190876,1.0766572813736275e-05,0.018848594278097153,0.06322675943374634,0.15793825685977936,0.08562859892845154,0.9032917618751526
0.05053456127643585,2.0537665477604605e-05,0.03702673316001892,0.04756191745400429,0.1361904889345169,0.06191753223538399,0.8799883127212524
0.07456712424755096,3.103800190729089e-05,0.04429049417376518,0.03319599851965904,0.15659114718437195,0.06746913492679596,0.8510819673538208
0.05968944728374481,4.625316068995744e-05,0.014532888308167458,0.02477455325424671,0.09973730146884918,0.09733948856592178,0.8879333138465881
0.08125032484531403,6.590982229681686e-05,0.01536803413182497,0.028040004894137383,0.13355126976966858,0.09114671498537064,0.8548339009284973
0.07946989685297012,2.6113606509170495e-05,0.009258675388991833,0.018931081518530846,0.1219199150800705,0.06702271103858948,0.8663616180419922
0.037949103862047195,2.169262916140724e-05,0.024144811555743217,0.08480484038591385,0.10581706464290619,0.0498335137963295,0.8965693116188049
0.03381561115384102,8.86345424078172e-06,0.06757881492376328,0.06598470360040665,0.2234085649251938,0.09757772088050842,0.8547137975692749
0.0990559309720993,4.2406983993714675e-05,0.03347349539399147,0.07162956148386002,0.20465876162052155,0.07695415616035461,0.8014422655105591
0.07574068009853363,1.8648514014785178e-05,0.025608845055103302,0.10348794609308243,0.08257459104061127,0.1338835507631302,0.8523094654083252
0.03930497542023659,3.063354961341247e-05,0.04724584147334099,0.08474194258451462,0.09022156894207001,0.17870983481407166,0.8827989101409912
0.05545935034751892,3.239335273974575e-05,0.02501820959150791,0.056453220546245575,0.10787922143936157,0.0751015916466713,0.882516622543335
0.035131972283124924,3.986698357039131e-05,0.013499665074050426,0.03441024199128151,0.12131525576114655,0.058727700263261795,0.9073333740234375
0.02970787324011326,1.7211545127793215e-05,0.010274250991642475,0.03224081173539162,0.09847187995910645,0.05335942283272743,0.921994149684906
0.060454338788986206,1.9075074305874296e-05,0.024611283093690872,0.06744775176048279,0.1425834447145462,0.14647914469242096,0.8553455471992493
0.02157513238489628,2.0868252249783836e-05,0.016016146168112755,0.031179852783679962,0.06814087927341461,0.047463320195674896,0.9403337240219116
0.11572705954313278,2.0848983695032075e-05,0.05219263583421707,0.07630191743373871,0.13704566657543182,0.16314256191253662,0.7939117550849915
0.035362958908081055,8.64180128701264e-06,0.01442251168191433,0.025892125442624092,0.09485036134719849,0.02304195798933506,0.9219179749488831
0.024599222466349602,1.928727033373434e-05,0.007870888337492943,0.042648863047361374,0.07088080048561096,0.02385256066918373,0.9373176693916321
0.056152164936065674,3.9541831938549876e-05,0.018916502594947815,0.034246183931827545,0.1250622272491455,0.03692978620529175,0.8867536783218384
0.052021898329257965,2.020994907070417e-05,0.016791975125670433,0.06606826931238174,0.11275783181190491,0.07293126732110977,0.883352518081665
0.01580006442964077,1.0934468264167663e-05,0.010911076329648495,0.014724358916282654,0.081089548766613,0.04473234340548515,0.9469490647315979
0.0362665019929409,8.296787200379185e-06,0.05873213708400726,0.14245197176933289,0.0993611067533493,0.27022770047187805,0.8565762639045715
0.08274863660335541,1.8846623788704164e-05,0.028166284784674644,0.03416147828102112,0.19405293464660645,0.05994759872555733,0.8333232998847961
0.01776357926428318,3.408380871405825e-05,0.04678763821721077,0.09542862325906754,0.11149086803197861,0.09382466226816177,0.904072642326355
0.04471562057733536,2.950920315925032e-05,0.029030347242951393,0.03767137974500656,0.17138981819152832,0.04098065569996834,0.8800064921379089
0.0273072998970747,1.703067209746223e-05,0.011594402603805065,0.06831762194633484,0.07720471173524857,0.0778644010424614,0.9195534586906433
0.06664466857910156,3.352731800987385e-05,0.018110377714037895,0.033951982855796814,0.09707985818386078,0.05499977245926857,0.8837755918502808
0.03481784090399742,2.3819047783035785e-05,0.03188401088118553,0.10178674757480621,0.1884143054485321,0.1583423763513565,0.8547584414482117
0.09156648814678192,3.251801899750717e-05,0.016400182619690895,0.02049824967980385,0.090633824467659,0.11388302594423294,0.858068585395813
0.031536053866147995,2.2421216272050515e-05,0.04777837172150612,0.13254116475582123,0.23843681812286377,0.06688305735588074,0.8415703177452087
0.05470391735434532,8.856101885612588e-06,0.04432843625545502,0.07491470873355865,0.15603600442409515,0.15288791060447693,0.8512263894081116
0.06761311739683151,2.7345422495272942e-05,0.016019055619835854,0.012206449173390865,0.12041064351797104,0.0390128530561924,0.8825477957725525
0.06169302389025688,4.993349648430012e-05,0.014471679925918579,0.06533902138471603,0.12424658238887787,0.04482956603169441,0.8734583258628845
0.06837660074234009,3.150995325995609e-05,0.07290095835924149,0.049068301916122437,0.18431538343429565,0.20349231362342834,0.8248616456985474
0.045217160135507584,1.485984194005141e-05,0.03493191674351692,0.022675253450870514,0.17218640446662903,0.06462837755680084,0.879532516002655
0.07557257264852524,3.061703318962827e-05,0.009280063211917877,0.008485709317028522,0.12377724051475525,0.026284707710146904,0.8767700791358948
0.03911379352211952,2.0355200831545517e-05,0.02506079152226448,0.05604606121778488,0.33440446853637695,0.029840592294931412,0.8284904360771179
0.06929772347211838,1.0688998372643255e-05,0.061195258051157,0.04297972470521927,0.31456905603408813,0.16992639005184174,0.787467360496521
0.06999848037958145,3.7395086110336706e-05,0.048625946044921875,0.05686260014772415,0.37434452772140503,0.025503292679786682,0.7811866998672485
0.11300517618656158,5.5296080972766504e-05,0.025714289397001266,0.032969918102025986,0.28799498081207275,0.04002270847558975,0.7745782136917114
0.06436210125684738,8.574467210564762e-05,0.03375717252492905,0.04832286387681961,0.23434841632843018,0.0923178568482399,0.8302753567695618
0.07375533133745193,2.0929062884533778e-05,0.04253752529621124,0.07844718545675278,0.24960508942604065,0.040822580456733704,0.8127976059913635
0.0358126126229763,3.5738357837544754e-05,0.04369591176509857,0.07290948182344437,0.25673648715019226,0.09496329724788666,0.8435516953468323
0.06573257595300674,2.4407479941146448e-05,0.016469234600663185,0.021117588505148888,0.1641053855419159,0.06522201746702194,0.8646621704101562
0.08687367290258408,1.0460691555636004e-05,0.054920654743909836,0.023399844765663147,0.2212653011083603,0.05616458132863045,0.819424569606781
0.045282796025276184,1.7434731489629485e-05,0.045909538865089417,0.04785272106528282,0.1982574462890625,0.05002564564347267,0.8645339012145996
0.013530852273106575,3.2178918445424642e-06,0.008369630202651024,0.0998431146144867,0.0828852504491806,0.05240727588534355,0.926858127117157
0.031478751450777054,7.413032108161133e-06,0.06692301481962204,0.2991649806499481,0.1846458911895752,0.08006628602743149,0.813717246055603
0.03792572766542435,1.3988665159558877e-05,0.029968781396746635,1.0621681213378906,0.15064311027526855,0.0871388241648674,0.6323405504226685
0.03424803540110588,9.15475538931787e-06,0.028282614424824715,0.38783904910087585,0.12107265740633011,0.04286477714776993,0.8196223974227905
0.03788188472390175,9.230064279108774e-06,0.04283294081687927,0.49267521500587463,0.20011934638023376,0.05442068353295326,0.760067880153656
0.030912376940250397,4.4692214942188e-06,0.03647235035896301,0.45719918608665466,0.12370157986879349,0.05072467774152756,0.8027031421661377
0.03292204812169075,4.3623022065730765e-06,0.04790399968624115,0.5478143095970154,0.1790698766708374,0.045707691460847855,0.758508026599884
0.02476002275943756,2.5674662538222037e-06,0.015483874827623367,0.5951830148696899,0.22834640741348267,0.012180488556623459,0.7467608451843262
0.03740562126040459,1.5033025192678906e-05,0.03494584560394287,1.0885024070739746,0.2509423494338989,0.02852141484618187,0.5986449718475342
0.08805511146783829,1.0745487998065073e-05,0.09045291692018509,0.22487112879753113,0.5617831349372864,0.03568156436085701,0.6515688896179199
0.07041704654693604,3.296034037703066e-06,0.041582707315683365,0.5030087232589722,0.3595621585845947,0.015421802178025246,0.6763194799423218
0.09521462768316269,4.0156337490770966e-05,0.2933047115802765,1.4567060470581055,0.2776578962802887,0.49286791682243347,0.3513522744178772
0.08346651494503021,7.697080945945345e-06,0.2382047474384308,1.9500640630722046,0.336508184671402,0.4192257821559906,0.2362305372953415
0.30648964643478394,0.0010014957515522838,0.42788422107696533,0.2144162505865097,0.49347126483917236,0.20853610336780548,0.3901173770427704
0.08027957379817963,2.8000231395708397e-06,0.06728576868772507,0.8288890719413757,0.15197697281837463,0.0520927757024765,0.6464359760284424
0.05821891129016876,1.580189746164251e-05,0.05627868324518204,0.9573864340782166,0.3040177822113037,0.07178644835948944,0.5850633382797241
0.05542628839612007,2.254978880955605e-06,0.045829471200704575,0.9693822264671326,0.17317843437194824,0.03780220448970795,0.6337525248527527
0.031002184376120567,4.5080919335305225e-06,0.031335849314928055,1.0185606479644775,0.233941912651062,0.0210212841629982,0.6295602917671204
0.038887035101652145,2.8327795007498935e-06,0.04386182501912117,1.0691019296646118,0.1672792136669159,0.03618232533335686,0.6277887225151062
0.05842407047748566,6.006502644595457e-06,0.05762360244989395,0.9502737522125244,0.1609373241662979,0.04859790951013565,0.636724054813385
0.02697688527405262,3.414393177081365e-06,0.045101046562194824,0.3459126353263855,0.1863839030265808,0.031011179089546204,0.8145248293876648
0.015817735344171524,6.34428761259187e-06,0.02837178111076355,0.42331111431121826,0.18000316619873047,0.028405630961060524,0.8111377954483032
0.020417718216776848,2.984050752274925e-06,0.02317209728062153,0.41646847128868103,0.1368754655122757,0.08694380521774292,0.8168662786483765
0.026602067053318024,1.6758465335442452e-06,0.019919386133551598,2.0190045833587646,0.09014562517404556,0.014997687190771103,0.434084415435791
0.07479605078697205,1.0722516890382394e-05,0.04373371601104736,0.24917671084403992,0.18905922770500183,0.09666891396045685,0.7828906178474426
0.10309093445539474,3.289332380518317e-05,0.12150497734546661,0.25570711493492126,0.2931472659111023,0.5667673945426941,0.6549016237258911
0.09217223525047302,1.8639349946170114e-05,0.07949654757976532,0.17598216235637665,0.24710378050804138,0.2988103926181793,0.7368878722190857
0.04289720207452774,2.106228748743888e-05,0.05855638533830643,0.23624414205551147,0.2915225625038147,0.08165214210748672,0.7834088206291199
0.01806682161986828,7.601594006700907e-06,0.03380906209349632,0.3336345851421356,0.19441115856170654,0.025914479047060013,0.8260039687156677
0.019829582422971725,8.361066647921689e-06,0.09197557717561722,0.5229131579399109,0.33405542373657227,0.09964333474636078,0.7138711214065552
0.03441847488284111,7.388722224277444e-06,0.09378595650196075,0.47444775700569153,0.27903082966804504,0.026967208832502365,0.737557590007782
0.016612617298960686,6.727761501679197e-06,0.06536290049552917,0.5426447987556458,0.11327551305294037,0.19465605914592743,0.7789948582649231
0.01737092435359955,1.889053578452149e-06,0.04188700392842293,1.437578797340393,0.09033869951963425,0.06577377766370773,0.5798274874687195
0.026293208822607994,4.8828333092387766e-06,0.10300781577825546,0.4479917585849762,0.23847274482250214,0.044073618948459625,0.7626006007194519
0.049374014139175415,1.0244386430713348e-05,0.1283823698759079,0.790180504322052,0.23439082503318787,0.07222270220518112,0.6485751867294312
0.02470465935766697,1.1949935014854418e-06,0.067221999168396,0.8028925657272339,0.16107532382011414,0.06919252872467041,0.70358806848526
0.031489402055740356,3.1206745916279033e-06,0.054386869072914124,0.6415716409683228,0.1467350423336029,0.045991022139787674,0.7463232278823853
0.03077011927962303,8.48166109790327e-06,0.0408097505569458,0.14686855673789978,0.16833317279815674,0.012851149775087833,0.869135320186615
0.03852793574333191,9.375555237056687e-06,0.03206782788038254,0.8974754214286804,0.11974988877773285,0.12037809193134308,0.6792207360267639
0.020695535466074944,3.169281853843131e-06,0.03251742944121361,0.5088879466056824,0.10307541489601135,0.13445667922496796,0.7981359362602234
0.03200199455022812,6.238276455405867e-06,0.018341876566410065,0.3716810345649719,0.12830018997192383,0.032049745321273804,0.8261234760284424
0.028139237314462662,3.4011079605988925e-06,0.07768154889345169,0.5195897221565247,0.11413663625717163,0.10886925458908081,0.7807204127311707
0.021148160099983215,5.11980078954366e-06,0.06923495978116989,1.1921894550323486,0.1168980598449707,0.12764835357666016,0.6177594661712646
0.022201253101229668,1.5451607850991422e-06,0.03961864113807678,0.5134159326553345,0.10529237240552902,0.13214735686779022,0.794002890586853
0.017641276121139526,4.566091774904635e-06,0.0465872548520565,0.622641921043396,0.13689586520195007,0.08880547434091568,0.7645391225814819
0.01721080392599106,1.9625795175670646e-06,0.04920108616352081,1.244749665260315,0.08351430296897888,0.08953297138214111,0.6267848610877991
0.01802157424390316,3.934864707844099e-06,0.05769062042236328,0.47771504521369934,0.14542385935783386,0.15093988180160522,0.7890585064888
0.012673614546656609,1.3523741699827951e-06,0.02880053035914898,0.532274067401886,0.10026410222053528,0.05670997127890587,0.8104196786880493
0.025235913693904877,5.791700914414832e-06,0.0751129537820816,1.1239824295043945,0.15282759070396423,0.09423793852329254,0.6216188073158264
0.016072701662778854,2.883938805098296e-06,0.06007353961467743,1.4069887399673462,0.13567107915878296,0.047902580350637436,0.5730491280555725
0.02260245382785797,5.753102868766291e-06,0.05092505365610123,0.8207316994667053,0.1712113618850708,0.07589567452669144,0.6994305849075317
0.022077172994613647,1.3964342997496715e-06,0.09303629398345947,0.9162494540214539,0.12206701934337616,0.10998130589723587,0.6826590299606323
0.02028806321322918,1.4559192322849412e-06,0.03322415053844452,1.665684461593628,0.0693468227982521,0.06026149541139603,0.5287317037582397
0.02946542762219906,1.5122064951356151e-06,0.09157475084066391,0.8715901374816895,0.12923523783683777,0.11878245323896408,0.6832770109176636
0.018679829314351082,1.2448847428458976e-06,0.04080052301287651,0.6912208199501038,0.1055770218372345,0.06749767065048218,0.7599929571151733
0.0212398748844862,5.926372978137806e-06,0.04820767417550087,1.4204851388931274,0.10344406962394714,0.07845106720924377,0.5735480189323425
0.031004300341010094,1.4765480500500416e-06,0.0931692123413086,1.6103609800338745,0.11386748403310776,0.1145109087228775,0.5024148225784302
0.035432636737823486,3.688497599796392e-06,0.09677135944366455,0.864281177520752,0.1388826221227646,0.10711449384689331,0.6764730215072632
0.044866904616355896,6.748300165781984e-06,0.1397838443517685,1.1564476490020752,0.2342236340045929,0.11213519424200058,0.5555113554000854
0.022361982613801956,2.379388206463773e-06,0.0884440466761589,1.3635201454162598,0.14465497434139252,0.074442557990551,0.5676309466362
0.020735492929816246,2.021910631810897e-06,0.09963720291852951,1.0159690380096436,0.12023387849330902,0.09893003851175308,0.6599661707878113
0.015763886272907257,6.142909114714712e-06,0.09807062149047852,0.8949713706970215,0.16658972203731537,0.05408751592040062,0.6849373579025269
0.017489885911345482,2.317056896572467e-06,0.051336824893951416,0.8945481181144714,0.18159139156341553,0.035711437463760376,0.6870384812355042
0.017115013673901558,3.7932099985482637e-06,0.0387258380651474,0.6232131719589233,0.19345195591449738,0.024474484845995903,0.754342257976532
0.012045196257531643,1.708133254396671e-06,0.026460330933332443,0.6652835011482239,0.1288411021232605,0.03539864718914032,0.770971953868866
0.010558538138866425,2.84573070530314e-06,0.027862174436450005,0.9078577160835266,0.15452784299850464,0.029278436675667763,0.7037314176559448
0.017839055508375168,1.3574637023339164e-06,0.043001096695661545,0.6523005962371826,0.1445331871509552,0.02967856451869011,0.7614660859107971
0.014965117909014225,8.776411959843244e-06,0.04621488228440285,0.6933532357215881,0.25911417603492737,0.04987913370132446,0.7131721377372742
0.018610112369060516,7.032349458313547e-06,0.05933208018541336,0.7026972770690918,0.21737909317016602,0.051594480872154236,0.7190400958061218
0.011119196191430092,1.1332782605677494e-06,0.029322270303964615,1.3638545274734497,0.07501951605081558,0.03292812779545784,0.6150619983673096
0.028040044009685516,2.555019136707415e-06,0.04762154445052147,0.9303330779075623,0.1270812451839447,0.036010902374982834,0.6862093806266785
0.011203659698367119,7.648047244401823e-07,0.04719197750091553,1.9151849746704102,0.0967230275273323,0.03397638723254204,0.46724140644073486
0.0075002205558121204,1.6934791347011924e-06,0.02340092882514,1.015278697013855,0.11778753995895386,0.023117853328585625,0.693504273891449
0.017911827191710472,3.2900193218665663e-06,0.027038808912038803,0.7809358239173889,0.10812675207853317,0.05974319949746132,0.7403078079223633
0.01346817146986723,4.0046597860055044e-06,0.02628077007830143,0.4914357662200928,0.1191512793302536,0.08212108165025711,0.8110728859901428
0.012298165820538998,5.019668151362566e-06,0.029120977967977524,0.2763603925704956,0.2025056779384613,0.07900451868772507,0.838166356086731
0.016629450023174286,6.341201697068755e-06,0.022604748606681824,0.5977455377578735,0.20346346497535706,0.04477124661207199,0.7579028606414795
0.006708203814923763,9.663240234658588e-06,0.03203027695417404,0.43550997972488403,0.20315733551979065,0.060102105140686035,0.8054317831993103
0.047317735850811005,1.944522409758065e-05,0.03625376522541046,0.381466805934906,0.0900232195854187,0.20008304715156555,0.7998778223991394
0.02269069291651249,4.114522198506165e-06,0.05432823672890663,0.17897622287273407,0.28877729177474976,0.09363703429698944,0.8181367516517639
0.04517113417387009,9.931954991770908e-06,0.05285137891769409,0.09640491008758545,0.2834146022796631,0.16150812804698944,0.8107506036758423
0.04720274731516838,2.103160113620106e-05,0.0319804809987545,0.10347989201545715,0.23740585148334503,0.11726218461990356,0.8301731944084167
0.09190966188907623,2.2002199330017902e-05,0.07058299332857132,0.11833880841732025,0.17666469514369965,0.24961955845355988,0.7817765474319458
0.07864627242088318,2.6773072022479028e-05,0.07115540653467178,0.17314083874225616,0.2702782154083252,0.34436166286468506,0.7395216226577759
0.0455935075879097,2.5890969482134096e-05,0.034764908254146576,0.06522872298955917,0.16641010344028473,0.1438092738389969,0.8616582155227661
0.04772656783461571,2.161859993066173e-05,0.04910637438297272,0.16070187091827393,0.22747188806533813,0.29917386174201965,0.7959956526756287
0.051382772624492645,4.769995211972855e-05,0.05057037994265556,0.1411198526620865,0.15588068962097168,0.23985545337200165,0.8274544477462769
0.055329352617263794,1.2235721442266367e-05,0.01995602250099182,0.14954398572444916,0.18033471703529358,0.05725657939910889,0.8379480838775635
0.04831505939364433,4.395455107442103e-05,0.023643672466278076,0.08354604989290237,0.06760955601930618,0.15863578021526337,0.8872140645980835
0.04160062223672867,4.5111200961400755e-06,0.013428706675767899,0.09431438893079758,0.09191117435693741,0.054709769785404205,0.8961819410324097
0.04175488278269768,7.842318882467225e-05,0.0668025016784668,0.13919946551322937,0.34131425619125366,0.1214238628745079,0.7865606546401978
0.059370238333940506,5.232743569649756e-05,0.040494099259376526,0.08290520310401917,0.12238545715808868,0.11038657277822495,0.861005961894989
0.06792169064283371,1.2997746125620324e-05,0.025320464745163918,0.1441650092601776,0.18277698755264282,0.05000465363264084,0.8259251713752747
0.04869391396641731,2.577809755166527e-05,0.016371993348002434,0.09585326164960861,0.13387560844421387,0.10588870197534561,0.8685874938964844
0.04993181675672531,4.0150160202756524e-05,0.02981421910226345,0.09215804934501648,0.096934974193573,0.14000177383422852,0.8748618960380554
0.0341821052134037,5.4016021749703214e-05,0.015449839644134045,0.1123768612742424,0.1909959465265274,0.11207450926303864,0.859344482421875
0.09623753279447556,1.0402900443295948e-05,0.055697496980428696,0.14991749823093414,0.14259028434753418,0.23852825164794922,0.7842826247215271
0.05181778222322464,2.906038389483001e-05,0.017275987192988396,0.08767882734537125,0.11386552453041077,0.05856798589229584,0.8793027400970459
0.08731778711080551,3.666044358396903e-05,0.01866869628429413,0.037179406732320786,0.12702210247516632,0.09779386967420578,0.8474770784378052
0.10201825946569443,2.4459055566694587e-05,0.0575481578707695,0.11769671738147736,0.2411295771598816,0.19154682755470276,0.7586524486541748
0.11494547873735428,4.576009087031707e-05,0.03229736536741257,0.06188495084643364,0.12627488374710083,0.09301431477069855,0.812497079372406
0.08289405703544617,4.081839870195836e-05,0.05278991535305977,0.12673698365688324,0.2022148221731186,0.09924402832984924,0.799407422542572
0.10226458311080933,4.1294257243862376e-05,0.025726240128278732,0.07104060798883438,0.22367365658283234,0.08416664600372314,0.7923490405082703
0.10004572570323944,1.7173537344206125e-05,0.01658203825354576,0.051248304545879364,0.12220633029937744,0.08904145658016205,0.8341271877288818
0.05084672570228577,2.5150040528387763e-05,0.07108137756586075,0.03160868585109711,0.25532352924346924,0.11009911447763443,0.8337303400039673
0.06793054193258286,2.1423094949568622e-05,0.09869804978370667,0.04668359085917473,0.47218436002731323,0.17444950342178345,0.729499340057373
0.07903457432985306,6.920508167240769e-05,0.06751617789268494,0.09402148425579071,0.2803013324737549,0.19898933172225952,0.7722020149230957
0.022659869864583015,1.0858446330530569e-05,0.0316452756524086,0.03423652425408363,0.1808294653892517,0.030935240909457207,0.9005357027053833
0.07451970130205154,3.362319330335595e-05,0.08112117648124695,0.08241520076990128,0.32241135835647583,0.11469630897045135,0.7730396389961243
0.0379939079284668,4.115003321203403e-05,0.08119776099920273,0.10060584545135498,0.28957831859588623,0.09372173994779587,0.8182741403579712
0.0705890953540802,2.3599519408890046e-05,0.0319892093539238,0.06687860935926437,0.1816147267818451,0.1487194150686264,0.8310351967811584
0.07022396475076675,3.9894286601338536e-05,0.04338129609823227,0.19294005632400513,0.281894326210022,0.0756467655301094,0.7729337811470032
0.06203293800354004,1.832273119362071e-05,0.0703572928905487,0.06652244925498962,0.219651460647583,0.12449847906827927,0.8242167830467224
0.05213073268532753,2.107499494741205e-05,0.053733691573143005,0.09200774878263474,0.20101533830165863,0.08726387470960617,0.8404688835144043
